Status,Method,Size,Time,URL
200,GET,-1,65.8250000001317,https://www.youtube.com/api/timedtext?v=AnvlmQl_31k&ei=BK5iZ6_GGOKE0u8PreyE-Ak&caps=asr&opi=112496729&exp=xbt&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1734545524&sparams=ip%2Cipbits%2Cexpire%2Cv%2Cei%2Ccaps%2Copi%2Cexp%2Cxoaf&signature=F0271846511E703A0591D7DFF017EEB93D5BC67B.247B09B1CA47D731B0D414CEAB2C9496B948D24E&key=yt8&lang=en&fmt=json3&xorb=2&xobt=3&xovt=3&cbr=Chrome&cbrver=109.0.0.0&c=WEB&cver=2.20241216.05.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP
200,GET,-1,515.2100000000246,https://i.ytimg.com/vi_webp/LZ7ZKHkjbI0/maxresdefault.webp
200,GET,-1,282.50800000023446,https://i.ytimg.com/vi_webp/6fq9tLGOoOk/maxresdefault.webp
200,GET,-1,240.75400000035148,https://yt3.ggpht.com/nydwjeuSorVKbex--XwcPGMnSswE50rWvWMOkJ0bXhQWsFxqx0L17Rz7bBMpY4KGs7SJA2bm5XY=s400-c-k-c0x00ffffff-no-rj
200,GET,-1,185.92200000011871,https://fonts.gstatic.com/s/roboto/v32/KFOlCnqEu92Fr1MmEU9fBBc4.woff2
302,GET,-1,73.76800000020012,https://accounts.google.com/InteractiveLogin?continue=https://www.youtube.com/signin?action_handle_signin%3Dtrue%26app%3Ddesktop%26hl%3Den%26next%3D%252Fsignin_passive%26feature%3Dpassive&hl=en&passive=true&service=youtube&uilel=3&ifkv=AeZLP99NWcNef2e8DEH6Vrs4jwT20hqBrV3xafL6a-urv8-pcxe5D6xA_YuFQZfDl_Cqn55PB01T8A
200,GET,-1,100.032000000283,https://i.ytimg.com/an/hZgikssAJkmiQOv_sO-ngQ/featured_channel.jpg?v=631c5866
403,GET,-1,75.91800000000148,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26app%3Ddesktop%26hl%3Den%26next%3D%252Fsignin_passive%26feature%3Dpassive&hl=en&ifkv=AeZLP98CG961Dnwl0zWuzLrUj0_R_n9-5QzqzK_e5z4vRIDqbPApRss6i-I015wpFXZ5hDp-jEuYMg&passive=true&service=youtube&uilel=3&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S1915197542%3A1734520325936742&ddm=1
200,GET,-1,85.5039999996734,https://www.gstatic.com/eureka/clank/109/cast_sender.js
200,POST,-1,146.05299999997843,https://play.google.com/log?format=json&hasfast=true&authuser=0
200,OPTIONS,-1,84.56100000011958,https://play.google.com/log?format=json&hasfast=true&authuser=0
206,GET,-1,137.53799999994953,https://www.youtube.com/s/search/audio/failure.mp3
206,GET,-1,362.5649999999041,https://www.youtube.com/s/search/audio/no_input.mp3
206,GET,-1,369.87299999964307,https://www.youtube.com/s/search/audio/open.mp3
206,GET,-1,357.11700000001656,https://www.youtube.com/s/search/audio/success.mp3
200,GET,-1,87.96200000023865,https://www.google.com/js/th/ga5zxKXcpt3UeeH3-hk2EUAajHTFNllVLrJAQ_s-Fqc.js
302,GET,-1,250.2749999999411,https://googleads.g.doubleclick.net/pagead/id
200,GET,-1,24.654000000282394,https://googleads.g.doubleclick.net/pagead/id?slf_rd=1
200,POST,-1,61.9539999997869,https://jnn-pa.googleapis.com/$rpc/google.internal.waa.v1.Waa/GenerateIT
200,OPTIONS,-1,26.02600000000166,https://jnn-pa.googleapis.com/$rpc/google.internal.waa.v1.Waa/GenerateIT
200,POST,-1,24.97799999991912,https://play.google.com/log?format=json&hasfast=true&authuser=0
200,GET,-1,27.14300000025105,https://www.youtube.com/s/desktop/e718aa11/img/logos/favicon.ico
200,GET,-1,21.40800000006493,https://www.youtube.com/s/desktop/e718aa11/img/logos/favicon_32x32.png
204,GET,-1,18.207000000074913,https://www.youtube.com/generate_204?HYPZJQ
200,GET,-1,188.14800000018295,https://www.youtube.com/sw.js
200,GET,-1,48.13400000011825,https://www.youtube.com/s/desktop/e718aa11/jsbin/serviceworker-kevlar-appshell.vflset/serviceworker-kevlar-appshell.js
200,GET,-1,28.894000000036613,https://www.youtube.com/sw.js_data
200,GET,-1,540.0900000004185,https://fonts.gstatic.com/s/youtubesans/v30/Qw38ZQNGEDjaO2m6tqIqX5E-AVS5_rSejo46_PCTRspJ0OosolrBEJL3HO_T7fE.woff2
200,GET,-1,487.8850000000057,https://fonts.gstatic.com/s/roboto/v32/KFOlCnqEu92Fr1MmWUlfBBc4.woff2
200,GET,-1,40.978999999879306,https://www.gstatic.com/external_hosted/lottie/lottie_light.js
200,GET,-1,26.13000000019383,https://yt3.ggpht.com/nydwjeuSorVKbex--XwcPGMnSswE50rWvWMOkJ0bXhQWsFxqx0L17Rz7bBMpY4KGs7SJA2bm5XY=s48-c-k-c0x00ffffff-no-rj
200,GET,-1,26.941999999962718,https://i.ytimg.com/vi/urTN_2PDw3Q/hqdefault.jpg?sqp=-oaymwEmCKgBEF5IWvKriqkDGQgBFQAAiEIYAdgBAeIBCggYEAIYBjgBQAE=&rs=AOn4CLC6ONlgPBkADnSqdU1y_17rKDE7JQ
200,GET,-1,51.09800000036557,https://fonts.gstatic.com/s/i/youtube_outline/bars_3/v2/24px.svg
200,GET,-1,27.309999999943102,https://www.gstatic.com/youtube/img/icons/web/youtube_fill/ringo2/v3/20px.svg
200,GET,-1,49.27799999995841,https://fonts.gstatic.com/s/i/youtube_outline/x_mark/v4/24px.svg
200,GET,-1,24.927999999817985,https://www.gstatic.com/youtube/img/icons/web/youtube_outline/keyboard-arrow-up/v1/24px.svg
200,GET,-1,47.009999999772845,https://fonts.gstatic.com/s/i/youtube_fill/pause/v6/24px.svg
200,GET,-1,45.98000000032698,https://fonts.gstatic.com/s/i/youtube_outline/search/v9/24px.svg
200,GET,-1,46.027000000322005,https://fonts.gstatic.com/s/i/youtube_fill/volume_on/v3/24px.svg
200,GET,-1,24.192000000311964,https://i.ytimg.com/vi/23QUQMOOhsY/hqdefault.jpg?sqp=-oaymwEmCKgBEF5IWvKriqkDGQgBFQAAiEIYAdgBAeIBCggYEAIYBjgBQAE=&rs=AOn4CLAT6I4iuDfQ8IhJ9R_tXgT1Bp2smQ
200,POST,-1,34.060999999837804,https://www.youtube.com/api/jnn/v1/GenerateIT
200,GET,-1,38.48999999991065,https://i.ytimg.com/vi/PBezPqI1nqE/hqdefault.jpg?sqp=-oaymwEmCKgBEF5IWvKriqkDGQgBFQAAiEIYAdgBAeIBCggYEAIYBjgBQAE=&rs=AOn4CLAjL2kbtUAHgcsDsAP8ircwZtrYUw
200,GET,-1,18.266999999923428,https://www.gstatic.com/youtube/img/lottie/subscribe_action/subscribe_action_container_light_v5.json
200,GET,-1,19.787999999607564,https://www.gstatic.com/youtube/img/lottie/subscribe_action/subscribe_action_sparkles_light_v4.json
200,POST,-1,23.020000000087748,https://play.google.com/log?format=json&hasfast=true&authuser=0
200,GET,-1,26.411000000280183,https://i.ytimg.com/vi/77pHa1YX9b4/hqdefault.jpg?sqp=-oaymwEmCKgBEF5IWvKriqkDGQgBFQAAiEIYAdgBAeIBCggYEAIYBjgBQAE=&rs=AOn4CLB9AJ6zQ_AwvTTDVWqy53tL3Cr0vg
200,GET,-1,28.933999999935622,https://i.ytimg.com/vi/9ugYCufEEZE/hqdefault.jpg?sqp=-oaymwEmCKgBEF5IWvKriqkDGQgBFQAAiEIYAdgBAeIBCggYEAIYBjgBQAE=&rs=AOn4CLAKMMSun8cGbeP8t5VlsrQkYC6CDw
200,GET,-1,22.2009999997681,https://i.ytimg.com/vi/YAzraSdlkKk/hqdefault.jpg?sqp=-oaymwEmCKgBEF5IWvKriqkDGQgBFQAAiEIYAdgBAeIBCggYEAIYBjgBQAE=&rs=AOn4CLDVOMMjt8BxL9Ku8tLmiRzPQunoKA
200,GET,-1,24.76699999988341,https://i.ytimg.com/vi/LZ8tA65FZTA/hqdefault.jpg?sqp=-oaymwEmCKgBEF5IWvKriqkDGQgBFQAAiEIYAdgBAeIBCggYEAIYBjgBQAE=&rs=AOn4CLBwe0PDxDziL_3EL-Dn9WCh1YdRNQ
200,GET,-1,24.561000000176136,https://i.ytimg.com/vi/Q9w6pXmU8zY/hqdefault.jpg?sqp=-oaymwEmCKgBEF5IWvKriqkDGQgBFQAAiEIYAdgBAeIBCggYEAIYBjgBQAE=&rs=AOn4CLCG2OCCq2DwirwaOaKR5n33gOT1vQ
200,GET,-1,24.844000000030064,https://i.ytimg.com/vi/6J2jaCUOwRs/hqdefault.jpg?sqp=-oaymwEmCKgBEF5IWvKriqkDGQgBFQAAiEIYAdgBAeIBCggYEAIYBjgBQAE=&rs=AOn4CLCVAXnNIs7qIpvxAAUUsbEGBvB_Zw
200,GET,-1,27.64600000000428,https://i.ytimg.com/vi/A7ryK09SkCM/hqdefault.jpg?sqp=-oaymwEmCKgBEF5IWvKriqkDGQgBFQAAiEIYAdgBAeIBCggYEAIYBjgBQAE=&rs=AOn4CLBRDbiMmA53PRZFYU3RQul0otROvQ
200,GET,-1,77.75099999980739,https://www.youtube.com/app_shell
200,GET,-1,27.141000000028725,https://i.ytimg.com/vi/HvBmHetStHg/hqdefault.jpg?sqp=-oaymwEmCKgBEF5IWvKriqkDGQgBFQAAiEIYAdgBAeIBCggYEAIYBjgBQAE=&rs=AOn4CLDgGTbrF5d2HNUc39UBvBHClP0YOg
200,GET,0,5.842999999913445,https://www.youtube.com/s/desktop/e718aa11/jsbin/web-animations-next-lite.min.vflset/web-animations-next-lite.min.js
200,GET,0,6.534000000101514,https://www.youtube.com/s/desktop/e718aa11/jsbin/custom-elements-es5-adapter.vflset/custom-elements-es5-adapter.js
200,GET,0,17.916999999670224,https://www.youtube.com/s/desktop/e718aa11/jsbin/webcomponents-sd.vflset/webcomponents-sd.js
200,GET,0,17.132999999830645,https://www.youtube.com/s/desktop/e718aa11/jsbin/intersection-observer.min.vflset/intersection-observer.min.js
200,GET,0,27.767000000039843,https://www.youtube.com/s/desktop/e718aa11/jsbin/scheduler.vflset/scheduler.js
200,GET,0,29.02300000005198,https://www.youtube.com/s/desktop/e718aa11/jsbin/www-i18n-constants-en_US.vflset/www-i18n-constants.js
200,GET,-1,60.36999999969339,https://www.youtube.com/s/desktop/e718aa11/jsbin/www-tampering.vflset/www-tampering.js
200,GET,-1,61.18599999990693,https://www.youtube.com/s/desktop/e718aa11/cssbin/www-main-desktop-home-page-skeleton.css
200,GET,0,62.598999999863736,https://www.youtube.com/s/desktop/e718aa11/cssbin/www-onepick.css
200,GET,0,88.5590000002594,https://www.youtube.com/s/_/ytmainappweb/_/ss/k=ytmainappweb.kevlar_base.tVMwRloXVX8.L.B1.O/am=AACCBA/d=0/br=1/rs=AGKMywHHW8mKN-BLeuyY_Ghbamey2L28cQ
200,GET,0,92.78200000017023,https://www.youtube.com/s/player/03dbdfab/player_ias.vflset/en_US/base.js
200,GET,0,468.44999999984793,https://www.youtube.com/s/desktop/e718aa11/jsbin/desktop_polymer.vflset/desktop_polymer.js
200,GET,0,104.81499999968946,https://www.youtube.com/s/desktop/e718aa11/cssbin/www-main-desktop-watch-page-skeleton.css
200,GET,-1,497.0200000002478,https://www.youtube.com/s/desktop/e718aa11/jsbin/www-searchbox.vflset/www-searchbox.js
200,GET,0,472.8880000002391,https://www.youtube.com/s/player/03dbdfab/player_ias.vflset/en_US/captions.js
200,GET,0,494.684999999663,https://www.youtube.com/s/player/03dbdfab/player_ias.vflset/en_US/endscreen.js
200,GET,0,1440.0009999999384,https://www.youtube.com/s/player/03dbdfab/player_ias.vflset/en_US/offline.js
200,GET,0,1440.0610000002416,https://www.youtube.com/s/player/03dbdfab/player_ias.vflset/en_US/miniplayer.js
200,GET,0,1496.1450000000696,https://www.youtube.com/s/player/03dbdfab/player_ias.vflset/en_US/remote.js
200,GET,0,1498.3509999997295,https://www.youtube.com/s/player/03dbdfab/www-player.css
200,GET,0,1529.4460000000072,https://www.youtube.com/s/desktop/e718aa11/img/logos/favicon.ico
200,GET,0,1530.1559999998062,https://www.youtube.com/s/desktop/e718aa11/jsbin/spf.vflset/spf.js
200,GET,0,1548.9040000002205,https://www.youtube.com/s/desktop/e718aa11/jsbin/network.vflset/network.js
200,GET,-1,29.73500000007334,https://www.google.com/pagead/lvz?evtid=ACd6KtxueE-lBFMnAqC9nsj0TxF6PCeMNH9VACHOrSXatAMTTzO_6qvN9OGtFYuo4gHFRLgb1Bc7fTqQU8mwDNMV1uZPM1Uh_A&req_ts=1734520324&pg=MainAppBootstrap%3AWatch&az=1&sigh=AB9vU41-0xcfqI1jEGeIJarnWIP72RnxSA
200,GET,-1,133.33500000037117,https://www.google.ru/pagead/lvz?evtid=ACd6KtxueE-lBFMnAqC9nsj0TxF6PCeMNH9VACHOrSXatAMTTzO_6qvN9OGtFYuo4gHFRLgb1Bc7fTqQU8mwDNMV1uZPM1Uh_A&req_ts=1734520324&pg=MainAppBootstrap%3AWatch&az=1&sigh=AB9vU41-0xcfqI1jEGeIJarnWIP72RnxSA
200,POST,-1,21.026999999776308,https://play.google.com/log?format=json&hasfast=true&authuser=0
302,GET,-1,27.223999999932857,https://googleads.g.doubleclick.net/pagead/id
200,GET,-1,26.326000000153726,https://googleads.g.doubleclick.net/pagead/id?slf_rd=1
200,POST,-1,26.16699999998673,https://www.youtube.com/youtubei/v1/log_event?alt=json
200,GET,-1,51.33700000033059,https://fonts.gstatic.com/s/i/youtube_outline/location_point/v6/24px.svg
200,GET,-1,48.07000000027983,https://fonts.gstatic.com/s/i/youtube_outline/overflow_horizontal/v4/24px.svg
200,GET,-1,46.97299999997995,https://fonts.gstatic.com/s/i/youtube_outline/bookmark/v6/24px.svg
200,GET,-1,51.70399999997244,https://fonts.gstatic.com/s/i/youtube_outline/share/v9/24px.svg
200,GET,-1,50.60800000001109,https://fonts.gstatic.com/s/i/youtube_outline/chevron_left/v8/24px.svg
200,GET,-1,49.834999999802676,https://fonts.gstatic.com/s/i/youtube_outline/chevron_right/v4/24px.svg
200,GET,-1,49.038000000109605,https://fonts.gstatic.com/s/i/youtube_outline/arrow_up/v2/24px.svg
200,GET,-1,47.365000000354485,https://fonts.gstatic.com/s/i/youtube_outline/overflow_vertical/v10/24px.svg
200,GET,-1,47.387000000071566,https://fonts.gstatic.com/s/i/youtube_fill/check_circle/v8/24px.svg
200,GET,-1,45.46399999981077,https://fonts.gstatic.com/s/i/youtube_outline/menu_sort/v4/24px.svg
200,GET,-1,44.29400000026362,https://fonts.gstatic.com/s/i/youtube_outline/download/v9/24px.svg
200,GET,-1,43.69200000019191,https://fonts.gstatic.com/s/i/youtube_outline/my_videos/v6/24px.svg
200,GET,-1,42.89100000005419,https://fonts.gstatic.com/s/i/youtube_outline/person_account/v6/24px.svg
200,GET,-1,42.10600000033082,https://fonts.gstatic.com/s/i/youtube_outline/bell/v8/24px.svg
200,GET,-1,44.68399999996109,https://fonts.gstatic.com/s/i/youtube_outline/chevron_down/v7/24px.svg
200,GET,-1,44.92900000013833,https://fonts.gstatic.com/s/i/youtube_outline/thumb_up/v17/24px.svg
200,GET,-1,35.33599999991566,https://fonts.gstatic.com/s/i/youtube_outline/thumb_down/v19/24px.svg
200,GET,-1,33.475999999609485,https://fonts.gstatic.com/s/i/youtube_outline/mic/v8/24px.svg
200,POST,-1,78.67299999998068,https://www.youtube.com/youtubei/v1/log_event?alt=json
200,POST,-1,198.64199999983612,https://www.youtube.com/youtubei/v1/next?prettyPrint=false
200,GET,-1,29.258999999910884,https://fonts.gstatic.com/s/i/youtube_outline/person_circle/v8/24px.svg
200,GET,-1,23.96100000032675,https://fonts.gstatic.com/s/i/youtube_outline/add_circle/v3/24px.svg
200,GET,-1,37.69300000021758,https://fonts.gstatic.com/s/i/youtube_fill/arrow_time/v8/24px.svg
200,GET,-1,37.52299999996467,https://fonts.gstatic.com/s/i/youtube_outline/arrow_time/v8/24px.svg
200,GET,-1,37.00200000002951,https://fonts.gstatic.com/s/i/youtube_fill/audio/v7/24px.svg
200,GET,-1,36.252999999760505,https://fonts.gstatic.com/s/i/youtube_outline/audio/v7/24px.svg
200,GET,-1,35.00000000030923,https://fonts.gstatic.com/s/i/youtube_fill/bag/v5/24px.svg
200,GET,-1,34.8759999997128,https://fonts.gstatic.com/s/i/youtube_outline/bag/v5/24px.svg
200,GET,-1,34.44099999978789,https://fonts.gstatic.com/s/i/youtube_fill/bars_3/v2/24px.svg
200,GET,-1,33.994000000348024,https://fonts.gstatic.com/s/i/youtube_fill/bell/v8/24px.svg
200,GET,-1,39.73099999984697,https://fonts.gstatic.com/s/i/youtube_fill/broadcast/v3/24px.svg
200,GET,-1,39.064000000053056,https://fonts.gstatic.com/s/i/youtube_outline/broadcast/v3/24px.svg
200,GET,-1,38.16599999981918,https://fonts.gstatic.com/s/i/youtube_fill/clapperboard/v1/24px.svg
200,GET,-1,37.38500000008571,https://fonts.gstatic.com/s/i/youtube_outline/clapperboard/v1/24px.svg
200,GET,-1,43.26200000014069,https://fonts.gstatic.com/s/i/youtube_fill/clock/v7/24px.svg
200,GET,-1,41.674999999941065,https://fonts.gstatic.com/s/i/youtube_outline/clock/v7/24px.svg
200,GET,-1,40.935999999874184,https://fonts.gstatic.com/s/i/youtube_outline/copy/v2/24px.svg
200,GET,-1,41.05100000015227,https://www.gstatic.com/youtube/img/icons/web/youtube_fill/creator_studio_red_logo_updated/v1/24px.svg
200,GET,-1,39.62600000022576,https://fonts.gstatic.com/s/i/youtube_fill/download/v9/24px.svg
200,GET,-1,38.968999999724474,https://fonts.gstatic.com/s/i/youtube_fill/fashion/v2/24px.svg
200,GET,-1,38.29900000027919,https://fonts.gstatic.com/s/i/youtube_outline/fashion/v2/24px.svg
200,GET,-1,37.27600000001985,https://fonts.gstatic.com/s/i/youtube_fill/fire/v9/24px.svg
200,GET,-1,42.695999999978085,https://fonts.gstatic.com/s/i/youtube_outline/fire/v9/24px.svg
200,GET,-1,41.467999999895255,https://fonts.gstatic.com/s/i/youtube_fill/flag/v6/24px.svg
200,GET,-1,40.094999999837455,https://fonts.gstatic.com/s/i/youtube_outline/flag/v6/24px.svg
200,GET,-1,45.53799999985131,https://fonts.gstatic.com/s/i/youtube_fill/gaming/v1/24px.svg
200,GET,-1,44.46199999983946,https://fonts.gstatic.com/s/i/youtube_outline/gaming/v1/24px.svg
200,GET,-1,43.07500000004438,https://fonts.gstatic.com/s/i/youtube_fill/gear/v6/24px.svg
200,GET,-1,42.71299999982148,https://fonts.gstatic.com/s/i/youtube_outline/gear/v6/24px.svg
200,GET,-1,41.91400000036083,https://fonts.gstatic.com/s/i/youtube_fill/home/v7/24px.svg
200,GET,-1,41.005999999924825,https://fonts.gstatic.com/s/i/youtube_outline/home/v7/24px.svg
200,GET,-1,44.43199999968783,https://fonts.gstatic.com/s/i/youtube_fill/library/v6/24px.svg
200,GET,-1,42.17099999959828,https://fonts.gstatic.com/s/i/youtube_outline/library/v6/24px.svg
200,GET,-1,41.53999999971347,https://fonts.gstatic.com/s/i/youtube_fill/lightbulb/v2/24px.svg
200,GET,-1,40.88499999988926,https://fonts.gstatic.com/s/i/youtube_outline/lightbulb/v2/24px.svg
200,GET,-1,43.801999999686814,https://fonts.gstatic.com/s/i/youtube_fill/list_play_arrow/v8/24px.svg
200,GET,-1,42.140999999901396,https://fonts.gstatic.com/s/i/youtube_outline/list_play_arrow/v8/24px.svg
200,GET,-1,42.15500000009342,https://fonts.gstatic.com/s/i/youtube_fill/message_bubble_alert/v6/24px.svg
200,GET,-1,41.89399999995658,https://fonts.gstatic.com/s/i/youtube_outline/message_bubble_alert/v6/24px.svg
200,GET,-1,41.49099999995087,https://fonts.gstatic.com/s/i/youtube_fill/mic/v8/24px.svg
